DATE,CRSPTM1,CRSPME1,CRSPLC1,CRSPMI1,CRSPSC1,CRSPMC1,CRSPSX1,CRSPTMT,CRSPMET,CRSPLCT,CRSPMIT,CRSPSCT,CRSPMCT,CRSPSXT,CRSPSM1,CRSPSMT,CAP_RESTATEMENT,CRSPRE1,CRSPEN1,CRSPMT1,CRSPID1,CRSPCS1,CRSPHC1,CRSPTE1,CRSPUT1,CRSPFN1,CRSPIT1,CRSPRET,CRSPENT,CRSPMTT,CRSPIDT,CRSPCST,CRSPHCT,CRSPTET,CRSPUTT,CRSPFNT,CRSPITT,SECTOR_RESTATEMENT,CRSPMEV1,CRSPMEG1,CRSPLCV1,CRSPLCG1,CRSPMIV1,CRSPMIG1,CRSPSCV1,CRSPSCG1,CRSPMEVT,CRSPMEGT,CRSPLCVT,CRSPLCGT,CRSPMIVT,CRSPMIGT,CRSPSCVT,CRSPSCGT,CRSPSMG1,CRSPSMGT,CRSPSMV1,CRSPSMVT,VG_RESTATEMENT
2016-01-22,1402.38,1433.43,1423.59,1375.90,1282.31,1255.93,1285.52,1545.12,1594.41,1574.11,1477.86,1384.06,1337.88,1337.66,1331.42,1433.31,N,1337.40,759.38,875.99,1363.18,1467.25,1910.02,1379.93,1262.24,1504.75,1415.92,1594.85,830.28,957.93,1470.28,1619.80,2040.60,1585.99,1466.65,1641.14,1504.12,N,1287.48,1350.20,1290.46,1356.83,1352.03,1343.03,1289.22,1225.97,1407.77,1424.82,1407.43,1425.06,1445.97,1383.74,1385.52,1266.72,1284.57,1325.07,1325.50,1420.86,N
2016-01-25,1378.96,1411.38,1400.92,1350.12,1254.06,1232.62,1255.20,1519.34,1569.89,1549.06,1450.24,1353.59,1313.05,1306.14,1304.43,1404.31,N,1327.73,723.41,851.80,1340.94,1452.37,1891.09,1371.35,1248.17,1471.84,1394.70,1583.32,790.95,931.48,1446.33,1603.47,2020.37,1576.13,1450.31,1605.25,1481.58,N,1265.84,1331.68,1267.99,1337.48,1323.77,1321.04,1259.93,1199.96,1384.11,1405.27,1382.95,1404.74,1415.88,1361.08,1354.08,1239.85,1260.36,1300.10,1297.00,1390.40,N
2016-01-26,1400.04,1430.51,1420.99,1374.87,1282.05,1250.65,1282.65,1542.56,1591.17,1571.25,1476.84,1383.80,1332.26,1334.70,1330.75,1432.65,N,1356.54,752.11,868.96,1367.67,1472.41,1904.71,1403.60,1259.43,1498.73,1407.96,1617.66,822.33,950.24,1475.16,1625.59,2034.93,1613.20,1463.39,1634.58,1495.67,N,1286.85,1345.05,1289.98,1352.15,1350.84,1342.20,1291.93,1222.33,1407.07,1419.38,1406.93,1420.15,1444.86,1382.88,1388.47,1262.97,1281.99,1322.41,1326.55,1422.09,N
2016-01-27,1384.28,1414.64,1405.28,1359.98,1266.55,1230.13,1267.86,1525.31,1573.60,1553.99,1461.08,1367.18,1310.46,1319.35,1315.56,1416.47,N,1331.98,748.47,860.40,1351.27,1464.63,1879.00,1402.81,1261.17,1490.05,1373.60,1588.67,818.36,940.89,1457.56,1617.54,2007.46,1612.29,1465.58,1625.34,1459.16,N,1280.92,1319.96,1283.47,1328.13,1342.21,1321.13,1280.03,1203.32,1400.74,1392.90,1399.99,1394.95,1435.92,1361.33,1375.82,1243.40,1261.91,1301.81,1316.25,1411.27,N
2016-01-28,1389.77,1423.39,1411.92,1356.09,1265.30,1229.05,1266.92,1531.47,1583.46,1561.47,1457.09,1365.89,1309.41,1318.43,1312.95,1413.78,N,1323.68,772.17,864.95,1356.60,1480.34,1833.19,1403.31,1282.16,1489.78,1393.85,1579.11,844.45,945.86,1463.39,1634.90,1958.52,1612.86,1490.50,1625.26,1480.85,N,1286.09,1331.48,1288.43,1335.70,1345.31,1309.82,1283.45,1196.82,1406.41,1405.26,1405.49,1403.06,1439.54,1349.72,1379.60,1236.69,1252.68,1292.30,1319.61,1415.08,N
2016-01-29,1425.61,1458.06,1447.19,1394.36,1304.81,1265.39,1307.35,1571.01,1622.05,1600.50,1498.28,1408.65,1348.16,1360.54,1351.83,1455.74,N,1350.60,794.19,891.37,1398.21,1512.39,1867.27,1437.80,1308.93,1534.67,1441.39,1611.48,868.56,974.75,1508.28,1670.34,1994.92,1652.50,1521.79,1674.37,1531.36,N,1320.99,1359.56,1323.34,1365.87,1382.13,1348.03,1323.95,1233.71,1444.62,1434.90,1443.62,1434.74,1479.06,1389.10,1423.21,1274.93,1290.27,1331.11,1358.25,1456.65,N
2016-02-01,1425.26,1457.13,1446.92,1397.44,1304.33,1261.59,1306.87,1570.66,1621.06,1600.25,1501.59,1408.14,1344.12,1360.06,1353.20,1457.21,N,1351.77,778.10,894.00,1393.44,1512.83,1872.34,1441.37,1322.10,1528.15,1444.32,1612.88,850.97,977.63,1503.14,1670.83,2000.34,1656.61,1537.09,1667.49,1534.48,N,1316.94,1362.58,1320.29,1368.90,1385.09,1351.12,1322.86,1233.94,1440.28,1438.09,1440.37,1437.94,1482.22,1392.28,1422.06,1275.17,1292.27,1333.17,1359.01,1457.47,N
2016-02-02,1397.33,1430.40,1419.18,1364.59,1274.74,1237.51,1275.06,1539.92,1591.38,1569.61,1466.31,1376.21,1318.52,1326.96,1321.90,1423.54,N,1338.06,751.50,888.37,1365.45,1491.27,1842.82,1416.98,1326.67,1491.55,1412.74,1596.53,821.87,971.49,1472.95,1647.02,1968.81,1628.57,1542.41,1627.64,1500.92,N,1291.54,1339.10,1294.35,1343.39,1353.74,1318.03,1294.34,1204.25,1412.52,1413.37,1412.09,1411.18,1448.73,1358.18,1391.44,1244.49,1259.49,1299.36,1330.14,1426.55,N
2016-02-03,1404.17,1436.64,1426.22,1375.66,1281.54,1234.18,1281.26,1547.91,1598.91,1577.91,1478.29,1383.63,1315.04,1333.50,1330.92,1433.33,N,1346.77,780.17,917.88,1380.76,1491.10,1850.37,1433.78,1343.40,1493.29,1408.40,1606.95,853.22,1003.85,1489.59,1646.85,1978.20,1647.88,1562.43,1630.47,1496.89,N,1298.89,1342.86,1303.34,1347.05,1368.69,1324.40,1304.50,1206.99,1421.53,1417.34,1422.77,1415.03,1464.88,1364.74,1402.45,1247.37,1264.72,1304.78,1342.21,1439.62,N
2016-02-04,1407.68,1438.25,1428.88,1383.55,1290.51,1237.58,1291.56,1552.05,1601.04,1581.16,1486.94,1393.46,1318.72,1344.34,1339.33,1442.55,N,1347.26,780.89,938.12,1404.54,1481.28,1844.50,1441.17,1336.69,1503.06,1412.24,1608.22,854.10,1026.00,1515.30,1636.03,1971.93,1656.38,1554.95,1641.35,1502.21,N,1302.85,1341.31,1307.64,1347.37,1374.08,1334.67,1314.46,1214.51,1425.90,1416.32,1427.52,1415.89,1470.88,1375.43,1413.34,1255.23,1273.92,1314.36,1349.62,1447.78,N
2016-02-05,1379.00,1410.77,1400.96,1353.39,1257.77,1202.32,1256.75,1520.50,1570.50,1550.34,1454.72,1358.14,1281.18,1308.13,1307.92,1408.83,N,1319.55,763.32,927.54,1381.35,1467.54,1804.58,1425.94,1339.23,1480.04,1359.68,1575.79,835.10,1014.45,1490.28,1620.88,1929.26,1638.87,1557.91,1616.37,1446.39,N,1289.39,1301.80,1293.79,1307.34,1355.11,1293.62,1289.39,1174.31,1411.21,1374.65,1412.47,1373.89,1450.79,1333.28,1386.45,1213.69,1233.25,1272.48,1327.56,1424.25,N
2016-02-08,1357.23,1392.25,1379.89,1319.56,1231.33,1181.73,1231.11,1496.63,1550.06,1527.16,1418.36,1329.68,1259.36,1281.53,1277.63,1376.25,N,1280.82,762.00,905.88,1364.51,1456.39,1772.67,1396.09,1334.06,1442.10,1337.43,1529.54,833.65,990.83,1472.17,1608.58,1895.13,1604.56,1552.49,1574.97,1423.26,N,1276.63,1279.66,1278.91,1282.33,1326.66,1255.39,1270.66,1140.13,1397.52,1351.28,1396.46,1347.61,1420.33,1293.87,1366.40,1178.42,1196.69,1234.79,1303.92,1398.93,N
2016-02-09,1355.16,1391.27,1378.68,1317.24,1224.55,1172.48,1226.13,1494.62,1549.33,1526.14,1415.98,1322.39,1249.54,1276.40,1273.16,1371.51,N,1259.57,742.48,911.53,1366.87,1462.65,1784.95,1381.45,1338.35,1438.61,1330.09,1504.16,814.29,997.03,1474.73,1615.50,1908.30,1587.74,1557.82,1571.19,1415.48,N,1274.81,1279.86,1276.90,1282.25,1325.41,1252.00,1264.44,1132.95,1396.10,1351.52,1394.76,1347.58,1419.07,1290.52,1359.76,1171.04,1191.43,1229.45,1300.31,1395.12,N
2016-02-10,1355.47,1390.41,1378.91,1322.91,1225.60,1171.43,1226.65,1495.42,1548.90,1526.90,1422.40,1323.67,1248.70,1277.09,1276.62,1375.47,N,1266.77,738.10,903.05,1362.95,1461.24,1800.31,1381.36,1335.59,1436.36,1332.47,1513.80,809.74,988.65,1471.69,1614.00,1925.09,1587.64,1557.01,1569.19,1418.05,N,1271.54,1282.08,1273.47,1286.72,1325.19,1263.83,1264.24,1135.40,1393.01,1354.32,1391.56,1352.62,1419.34,1302.84,1359.74,1173.63,1198.49,1236.83,1300.44,1395.62,N
2016-02-11,1338.64,1373.76,1361.73,1303.02,1210.18,1161.69,1211.87,1477.13,1530.65,1508.15,1401.25,1307.33,1238.47,1261.96,1258.86,1356.62,N,1249.80,733.49,886.64,1338.43,1442.39,1770.65,1388.83,1311.47,1399.07,1331.18,1493.84,805.12,971.19,1445.40,1593.39,1893.92,1596.22,1530.42,1528.72,1416.72,N,1252.14,1271.81,1253.08,1275.97,1299.97,1250.60,1246.00,1123.75,1372.08,1343.65,1369.61,1341.49,1392.63,1289.34,1340.54,1161.78,1185.78,1223.89,1278.85,1372.79,N
2016-02-12,1364.82,1400.11,1388.61,1332.60,1232.42,1182.43,1235.55,1506.17,1560.18,1538.10,1433.24,1331.40,1260.61,1286.64,1284.93,1384.82,N,1264.37,752.37,913.44,1364.78,1465.02,1796.23,1408.09,1307.16,1447.57,1348.02,1511.34,826.43,1000.54,1473.88,1618.64,1921.29,1618.35,1525.83,1581.73,1434.64,N,1279.34,1292.34,1280.56,1297.97,1329.67,1278.78,1268.75,1144.58,1402.09,1365.42,1399.86,1364.69,1424.78,1318.40,1365.09,1183.32,1210.63,1249.55,1305.06,1401.12,N
2016-02-16,1389.00,1422.32,1412.08,1362.33,1261.08,1207.82,1264.71,1533.27,1585.50,1564.57,1465.29,1362.39,1287.73,1317.02,1314.16,1416.37,N,1286.59,757.90,927.98,1393.98,1485.06,1832.46,1421.75,1315.23,1473.28,1376.02,1537.97,833.90,1016.47,1505.45,1640.79,1960.03,1634.06,1535.24,1609.90,1465.74,N,1296.65,1316.47,1299.24,1323.36,1357.88,1308.90,1294.12,1175.90,1421.93,1391.00,1421.03,1391.47,1455.13,1349.46,1392.41,1215.73,1241.61,1281.54,1331.69,1429.80,N
2016-02-17,1412.45,1445.85,1435.81,1387.13,1283.29,1226.83,1288.20,1559.31,1611.87,1591.01,1492.09,1386.54,1308.08,1341.61,1337.72,1441.90,N,1297.08,781.71,947.54,1416.55,1505.69,1861.24,1437.58,1313.03,1490.29,1409.70,1550.86,860.10,1038.15,1530.28,1663.59,1990.82,1652.25,1532.86,1628.75,1501.63,N,1315.25,1341.72,1318.23,1348.94,1377.56,1338.21,1312.49,1201.64,1442.45,1417.82,1441.93,1418.50,1476.29,1379.86,1412.42,1242.37,1269.39,1310.33,1350.67,1450.34,N
2016-02-18,1405.91,1438.84,1429.13,1382.06,1277.74,1219.56,1280.58,1552.17,1604.13,1583.68,1486.74,1380.70,1300.36,1333.78,1332.42,1436.32,N,1309.41,773.45,944.07,1414.10,1503.87,1844.88,1443.67,1332.65,1482.92,1400.99,1565.80,851.04,1034.35,1528.00,1661.58,1973.33,1659.26,1555.94,1620.73,1492.45,N,1312.91,1330.30,1316.46,1337.54,1377.68,1327.71,1309.96,1192.88,1439.90,1405.87,1440.02,1406.64,1476.51,1369.14,1409.86,1233.44,1259.04,1299.79,1350.04,1449.76,N
2016-02-19,1406.46,1438.87,1429.25,1382.68,1280.16,1227.42,1282.86,1552.98,1604.43,1584.05,1487.45,1383.36,1308.75,1336.22,1333.90,1437.97,N,1316.15,769.85,934.28,1412.32,1503.25,1846.26,1431.68,1324.42,1485.98,1404.86,1573.86,847.08,1023.62,1526.10,1660.93,1976.30,1645.47,1546.33,1624.22,1496.58,N,1309.80,1334.13,1313.19,1341.62,1374.68,1332.24,1308.56,1199.54,1436.93,1409.92,1436.82,1410.94,1473.34,1373.85,1408.42,1240.37,1264.49,1305.44,1347.95,1447.58,N
2016-02-22,1426.76,1459.10,1450.07,1406.42,1297.92,1241.19,1301.24,1575.40,1626.99,1607.12,1513.01,1402.58,1323.45,1355.39,1354.77,1460.49,N,1330.16,788.47,952.67,1433.91,1519.04,1870.70,1448.99,1337.73,1507.07,1423.97,1590.62,867.56,1043.78,1549.46,1678.38,2002.46,1665.36,1561.86,1647.27,1516.94,N,1327.43,1353.85,1331.80,1361.76,1400.14,1353.11,1327.45,1215.34,1456.27,1430.76,1457.18,1432.13,1500.63,1395.39,1428.80,1256.72,1283.38,1324.96,1369.84,1471.11,N
2016-02-23,1409.63,1440.74,1432.06,1390.15,1286.19,1226.57,1288.46,1556.57,1606.61,1587.25,1495.56,1389.95,1307.92,1342.14,1340.68,1445.35,N,1324.69,761.96,927.04,1419.43,1513.43,1854.08,1447.22,1338.37,1483.02,1398.75,1584.07,838.39,1015.70,1534.12,1672.29,1984.67,1663.32,1562.61,1621.03,1490.21,N,1309.90,1337.82,1314.56,1345.67,1384.67,1336.67,1314.55,1205.38,1437.14,1413.88,1438.42,1415.26,1484.05,1378.55,1414.99,1246.43,1269.54,1310.71,1356.03,1456.33,N
2016-02-24,1416.63,1446.66,1438.40,1398.64,1297.08,1236.08,1300.37,1564.39,1613.30,1594.37,1504.76,1401.85,1318.11,1354.66,1350.33,1455.85,N,1324.16,770.20,936.16,1424.30,1517.28,1861.62,1468.47,1344.90,1481.38,1412.38,1583.50,847.50,1025.72,1539.49,1676.63,1992.75,1687.75,1571.20,1619.31,1504.81,N,1313.42,1345.57,1318.59,1353.74,1392.01,1346.03,1324.75,1216.65,1441.12,1422.11,1442.94,1423.78,1492.02,1388.24,1426.18,1258.11,1279.57,1321.10,1364.99,1466.11,N
2016-02-25,1432.63,1463.33,1454.97,1414.71,1310.26,1245.13,1311.43,1582.41,1632.31,1613.12,1522.24,1416.29,1327.85,1366.39,1365.01,1471.88,N,1349.49,771.76,946.85,1437.94,1539.81,1884.34,1478.38,1356.96,1503.09,1430.12,1613.88,849.26,1038.12,1556.21,1701.64,2017.08,1699.14,1585.38,1643.19,1523.74,N,1328.84,1360.74,1333.87,1369.23,1407.39,1362.16,1337.45,1229.87,1458.56,1438.34,1460.17,1440.22,1508.82,1404.91,1440.21,1271.80,1294.35,1336.40,1379.06,1481.55,N
2016-02-26,1432.06,1459.81,1452.86,1419.64,1318.24,1255.85,1321.63,1581.96,1628.54,1610.96,1527.84,1425.13,1339.41,1377.20,1371.42,1479.03,N,1342.27,776.43,960.85,1443.28,1528.64,1883.80,1483.78,1321.40,1510.37,1428.90,1605.45,854.40,1053.48,1562.35,1689.48,2016.52,1705.35,1543.95,1651.34,1522.46,N,1325.04,1358.20,1330.94,1368.40,1408.46,1371.06,1343.90,1239.31,1454.51,1435.82,1457.12,1439.52,1510.43,1414.19,1447.39,1281.71,1303.83,1346.30,1382.51,1485.61,N
2016-02-29,1421.63,1448.02,1441.28,1409.10,1314.78,1249.89,1318.02,1570.58,1615.53,1598.26,1516.69,1421.46,1333.04,1373.51,1364.28,1471.47,N,1340.61,768.88,958.33,1434.05,1521.26,1853.30,1492.00,1325.01,1496.18,1421.03,1603.50,846.25,1050.79,1552.39,1681.40,1983.86,1714.80,1548.48,1635.97,1514.49,N,1313.89,1347.76,1320.05,1357.82,1397.43,1361.51,1342.22,1233.94,1442.36,1424.95,1445.32,1428.54,1498.92,1404.38,1445.68,1276.19,1296.35,1338.61,1375.93,1478.76,N
2016-03-01,1454.75,1482.67,1475.61,1441.88,1341.34,1272.13,1344.15,1607.20,1654.20,1636.37,1552.11,1450.18,1356.79,1400.75,1394.09,1503.69,N,1377.03,784.97,980.54,1464.17,1543.65,1895.26,1511.57,1319.83,1544.78,1464.04,1647.07,863.96,1075.33,1585.05,1706.15,2028.78,1737.29,1542.43,1689.13,1560.32,N,1342.40,1383.58,1348.06,1394.19,1425.04,1398.47,1367.54,1260.92,1473.66,1462.84,1476.00,1466.85,1528.71,1442.59,1472.97,1304.11,1328.70,1372.07,1402.40,1507.30,N
2016-03-02,1462.24,1488.18,1481.92,1452.14,1355.50,1287.92,1358.49,1615.76,1660.65,1643.65,1563.40,1465.74,1373.77,1415.95,1406.22,1517.03,N,1387.04,805.69,988.35,1468.46,1545.90,1901.53,1530.65,1329.17,1557.44,1468.62,1659.04,886.81,1083.95,1589.78,1709.88,2035.56,1760.82,1554.25,1703.36,1565.21,N,1351.99,1383.14,1358.50,1394.67,1440.42,1402.76,1383.56,1272.43,1484.68,1462.37,1487.91,1467.37,1545.61,1447.08,1490.57,1316.11,1336.44,1380.15,1418.01,1524.46,N
2016-03-03,1469.19,1492.40,1487.56,1464.89,1370.69,1296.32,1374.66,1623.59,1665.50,1650.07,1577.36,1482.36,1382.76,1432.95,1420.15,1532.27,N,1392.44,819.07,996.70,1478.77,1559.26,1895.55,1532.89,1336.56,1567.87,1468.95,1666.28,901.55,1093.59,1601.25,1724.89,2029.16,1763.40,1562.90,1715.17,1565.57,N,1357.07,1385.55,1365.17,1398.23,1455.05,1412.94,1401.48,1283.93,1490.33,1465.11,1495.31,1471.31,1561.66,1457.65,1510.15,1328.10,1347.18,1391.32,1434.28,1542.26,N
2016-03-04,1474.54,1497.50,1492.39,1468.34,1379.23,1303.71,1384.43,1629.55,1671.23,1655.45,1581.07,1491.69,1390.68,1443.18,1426.05,1538.68,N,1392.25,828.13,1009.20,1486.40,1567.53,1893.53,1532.84,1351.41,1573.69,1474.50,1666.21,911.52,1107.30,1609.50,1734.13,2027.00,1763.34,1580.26,1721.69,1571.49,N,1362.32,1389.53,1370.73,1401.43,1459.04,1415.66,1411.19,1290.80,1496.10,1469.40,1501.41,1474.74,1565.94,1460.46,1520.75,1335.25,1351.68,1395.99,1441.21,1549.78,N
2016-03-07,1477.67,1498.21,1493.93,1474.08,1390.26,1326.07,1396.23,1633.11,1672.11,1657.28,1587.48,1503.70,1414.60,1455.58,1434.34,1547.78,N,1394.91,848.79,1024.26,1491.36,1559.58,1911.71,1542.53,1358.78,1572.31,1468.16,1669.62,934.27,1123.85,1614.89,1725.38,2046.45,1774.49,1589.22,1720.25,1564.90,N,1366.98,1385.32,1375.80,1398.61,1464.81,1421.11,1423.04,1300.49,1501.29,1465.01,1507.07,1471.85,1572.43,1466.24,1533.62,1345.31,1359.42,1404.09,1449.69,1559.08,N
2016-03-08,1458.31,1482.37,1476.60,1449.25,1359.40,1293.59,1363.70,1612.00,1654.76,1638.34,1560.87,1470.51,1380.00,1421.81,1406.60,1518.01,N,1380.82,810.76,996.61,1470.08,1553.50,1882.12,1532.64,1368.04,1546.54,1454.73,1652.99,892.83,1093.54,1591.88,1718.94,2015.04,1763.12,1601.28,1692.30,1550.64,N,1352.09,1371.20,1359.52,1382.75,1439.76,1397.59,1392.37,1270.55,1485.23,1450.37,1489.52,1455.41,1545.75,1442.00,1500.78,1314.50,1332.37,1376.22,1422.32,1529.89,N
2016-03-09,1465.58,1489.71,1484.00,1456.99,1365.84,1300.14,1370.09,1620.28,1663.24,1646.82,1569.38,1477.64,1387.14,1428.64,1413.72,1525.86,N,1387.64,824.72,1005.92,1474.84,1561.27,1883.58,1525.12,1375.68,1548.59,1469.75,1661.17,908.34,1103.85,1597.28,1728.12,2016.95,1755.47,1610.27,1694.64,1566.65,N,1359.52,1377.10,1367.03,1388.87,1448.89,1403.48,1400.09,1275.31,1493.81,1456.67,1498.15,1461.91,1555.81,1448.15,1509.34,1319.49,1337.62,1381.70,1430.86,1539.31,N
2016-03-10,1464.39,1489.37,1483.89,1458.00,1359.43,1284.48,1364.02,1619.06,1662.97,1646.81,1570.54,1470.75,1370.48,1422.36,1411.16,1523.15,N,1382.25,824.01,1011.90,1470.46,1562.67,1882.14,1522.84,1377.63,1546.95,1466.69,1654.72,907.85,1110.42,1592.62,1729.75,2015.42,1752.84,1612.56,1693.03,1563.39,N,1358.58,1377.55,1366.55,1389.21,1450.70,1403.58,1396.23,1266.22,1492.86,1457.28,1497.68,1462.40,1557.79,1448.35,1505.25,1310.09,1333.41,1377.41,1429.85,1538.29,N
2016-03-11,1489.73,1513.13,1508.80,1488.72,1387.28,1311.50,1391.63,1647.51,1689.98,1674.91,1603.96,1501.25,1399.60,1451.50,1440.51,1555.19,N,1414.33,844.75,1029.51,1494.12,1574.40,1921.03,1535.32,1380.15,1585.45,1492.66,1693.72,930.79,1130.31,1618.35,1744.76,2058.05,1767.32,1616.13,1735.41,1591.11,N,1378.95,1401.12,1388.07,1414.20,1480.52,1433.97,1422.89,1294.37,1515.75,1482.54,1521.76,1489.03,1590.14,1480.00,1534.54,1339.38,1363.07,1408.29,1457.88,1568.87,N
2016-03-14,1487.31,1511.41,1506.70,1484.73,1382.81,1309.20,1386.91,1644.95,1688.18,1672.69,1599.71,1496.54,1397.21,1446.62,1436.29,1550.71,N,1412.35,838.59,1021.53,1492.95,1572.90,1914.29,1532.25,1380.62,1579.21,1492.51,1692.12,924.00,1121.64,1617.09,1743.11,2051.27,1763.78,1616.68,1728.85,1590.99,N,1374.89,1402.54,1384.09,1414.64,1475.86,1430.88,1416.63,1292.13,1511.29,1484.27,1517.40,1489.68,1585.23,1476.82,1527.86,1337.22,1360.37,1405.58,1452.46,1563.12,N
2016-03-15,1481.85,1509.59,1503.31,1473.47,1366.44,1282.99,1368.88,1638.95,1686.15,1668.95,1587.74,1478.94,1369.24,1427.87,1422.57,1536.04,N,1412.68,836.53,1011.49,1488.90,1572.62,1878.27,1519.84,1383.27,1575.53,1495.30,1692.67,921.78,1110.62,1612.76,1742.80,2012.68,1749.69,1619.81,1724.95,1593.96,N,1372.53,1401.71,1380.30,1412.23,1462.61,1422.26,1403.66,1272.49,1508.71,1483.39,1513.30,1487.17,1571.29,1467.94,1514.00,1316.98,1346.38,1391.18,1439.46,1549.34,N
2016-03-16,1490.98,1517.10,1511.87,1487.27,1379.87,1287.37,1381.62,1649.16,1694.66,1678.57,1602.67,1493.56,1374.01,1441.25,1436.19,1550.83,N,1428.16,851.48,1030.96,1500.53,1580.71,1871.53,1533.96,1396.90,1576.44,1512.97,1712.47,938.25,1132.00,1625.38,1752.07,2005.46,1766.03,1635.79,1726.26,1612.89,N,1377.34,1411.14,1386.67,1422.02,1478.52,1433.17,1418.23,1284.10,1514.06,1493.53,1520.34,1497.61,1588.43,1479.27,1529.86,1329.03,1357.78,1403.01,1454.58,1565.70,N
2016-03-17,1502.23,1526.76,1521.86,1498.94,1398.90,1301.90,1400.79,1661.64,1705.45,1689.68,1615.35,1514.27,1389.63,1461.31,1451.41,1567.37,N,1448.63,864.58,1055.53,1530.66,1597.84,1852.61,1545.29,1411.79,1595.94,1520.02,1737.20,952.69,1158.98,1658.04,1771.08,1985.18,1779.26,1653.50,1747.66,1620.41,N,1387.93,1417.90,1398.18,1428.66,1493.81,1440.41,1440.55,1298.67,1525.70,1500.69,1532.98,1504.62,1604.99,1486.80,1553.99,1344.28,1368.57,1414.25,1473.18,1585.83,N
2016-03-18,1509.64,1533.69,1528.84,1506.22,1408.06,1317.33,1411.86,1669.86,1713.22,1697.46,1623.20,1524.22,1406.11,1472.86,1459.60,1576.22,N,1442.32,864.66,1057.26,1541.27,1597.30,1878.74,1539.29,1403.58,1609.54,1526.10,1729.63,952.77,1160.88,1669.53,1770.48,2013.18,1772.35,1643.89,1762.57,1626.89,N,1394.84,1423.59,1404.71,1435.09,1499.08,1449.55,1448.27,1309.12,1533.30,1506.77,1540.15,1511.43,1610.66,1496.24,1562.38,1355.09,1378.67,1424.69,1479.37,1592.53,N
2016-03-21,1510.86,1535.77,1530.49,1505.73,1406.73,1317.59,1411.75,1671.23,1715.55,1699.30,1622.71,1522.82,1406.38,1472.77,1458.70,1575.29,N,1430.04,861.55,1055.84,1543.33,1598.51,1888.86,1538.08,1400.90,1606.40,1529.74,1714.95,949.35,1159.32,1671.76,1771.82,2024.02,1770.95,1640.74,1759.18,1630.78,N,1395.77,1426.66,1405.38,1437.60,1498.84,1448.80,1447.00,1307.78,1534.32,1510.02,1540.89,1514.08,1610.47,1495.46,1561.07,1353.71,1377.73,1423.72,1478.55,1591.70,N
2016-03-22,1509.97,1534.32,1529.45,1506.70,1406.61,1318.18,1411.40,1670.46,1714.21,1698.39,1623.82,1522.77,1407.10,1472.46,1459.14,1575.84,N,1429.84,858.26,1055.21,1541.08,1586.40,1909.24,1534.43,1396.75,1602.16,1532.55,1715.25,945.73,1158.66,1669.41,1759.62,2046.26,1766.75,1636.40,1754.65,1633.77,N,1392.99,1427.03,1403.14,1438.07,1498.94,1450.69,1446.47,1308.13,1531.30,1510.91,1538.48,1515.00,1610.68,1497.45,1560.59,1354.15,1378.60,1424.67,1478.59,1591.85,N
2016-03-23,1497.54,1525.14,1519.19,1491.08,1382.61,1287.62,1385.99,1656.73,1703.96,1686.99,1607.02,1496.89,1374.67,1445.97,1439.46,1554.65,N,1421.80,836.87,1037.15,1529.30,1578.80,1892.23,1518.42,1404.21,1590.00,1517.83,1705.69,922.16,1138.94,1656.66,1751.19,2028.04,1748.32,1645.14,1741.43,1618.07,N,1384.77,1418.36,1393.62,1428.55,1481.83,1437.42,1423.52,1283.81,1522.26,1501.73,1528.04,1504.97,1592.33,1483.75,1536.01,1328.97,1359.38,1404.81,1459.19,1571.07,N
2016-03-24,1497.74,1524.89,1518.79,1489.93,1386.02,1292.63,1389.46,1656.96,1703.68,1686.56,1605.80,1500.62,1380.01,1449.63,1440.51,1555.82,N,1423.23,841.66,1040.71,1530.94,1576.87,1890.98,1530.78,1409.53,1582.56,1519.82,1707.41,927.43,1142.84,1658.46,1749.05,2026.69,1762.54,1651.37,1733.27,1620.21,N,1383.91,1418.87,1392.55,1428.97,1479.77,1437.32,1427.28,1286.70,1521.31,1502.28,1526.87,1505.42,1590.16,1483.68,1540.07,1332.04,1360.83,1406.37,1459.86,1571.81,N
2016-03-28,1498.62,1525.03,1519.59,1494.03,1387.57,1291.97,1389.93,1657.95,1703.85,1687.46,1610.22,1502.35,1379.42,1450.14,1443.38,1558.95,N,1434.95,838.08,1044.18,1531.66,1583.70,1884.40,1532.04,1404.93,1587.23,1516.17,1721.58,923.49,1146.67,1659.25,1756.74,2019.64,1764.00,1645.98,1738.43,1616.32,N,1383.86,1419.20,1393.12,1429.91,1484.26,1440.82,1429.24,1287.72,1521.26,1502.66,1527.49,1506.44,1594.97,1487.29,1542.26,1333.11,1363.17,1408.79,1463.10,1575.33,N
2016-03-29,1514.55,1538.00,1533.17,1510.60,1416.43,1324.37,1419.07,1676.05,1718.69,1702.93,1628.68,1534.60,1414.65,1480.74,1465.90,1584.06,N,1462.31,842.00,1052.54,1546.05,1599.28,1910.37,1566.22,1426.83,1595.87,1541.85,1758.32,927.83,1157.37,1675.13,1774.26,2047.69,1803.93,1672.56,1749.56,1643.70,N,1391.42,1436.23,1401.21,1447.64,1497.47,1460.39,1455.56,1318.43,1530.05,1520.79,1536.90,1525.26,1609.89,1507.93,1571.74,1365.73,1387.94,1434.99,1482.84,1597.51,N
